error_mean error_std nr_incoherent_ffl nr_neg_feed
3.060000000000000053e+00 1.317725312802330739e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.640000000000000124e+00 7.939773296511684064e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.759999999999999787e+00 1.087382177525455074e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.580000000000000071e+00 6.029925372672535477e-01 1.000000000000000000e+00 1.000000000000000000e+00
2.819999999999999840e+00 9.937806599043875755e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.720000000000000195e+00 8.255906976220117599e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000178e+00 8.717797887081346619e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.899999999999999911e+00 9.219544457292887518e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.680000000000000160e+00 1.156546583584076915e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.759999999999999787e+00 1.011137972781163130e+00 0.000000000000000000e+00 3.000000000000000000e+00
3.620000000000000107e+00 7.453858061433689119e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.899999999999999911e+00 7.810249675906654199e-01 0.000000000000000000e+00 4.000000000000000000e+00
3.520000000000000018e+00 1.043839068055991248e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.819999999999999840e+00 1.052425769353829699e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.939999999999999947e+00 8.581375181169974553e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.740000000000000213e+00 7.952358140828416078e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.439999999999999947e+00 1.080000000000000071e+00 1.000000000000000000e+00 2.000000000000000000e+00
4.099999999999999645e+00 6.708203932499369193e-01 1.000000000000000000e+00 0.000000000000000000e+00
3.899999999999999911e+00 7.810249675906654199e-01 0.000000000000000000e+00 3.000000000000000000e+00
4.120000000000000107e+00 7.110555533852471743e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.879999999999999893e+00 1.070327052820772451e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.479999999999999982e+00 8.997777503361593654e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.020000000000000018e+00 8.599999999999999867e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.419999999999999929e+00 8.964373932405987899e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.620000000000000107e+00 1.354843164355195917e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.700000000000000178e+00 8.544003745317532150e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.879999999999999893e+00 9.724196624914573928e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.359999999999999876e+00 8.890444308357147163e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.740000000000000213e+00 5.589275444992848341e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000178e+00 9.219544457292887518e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.040000000000000036e+00 1.148216007552585793e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.979999999999999982e+00 1.086093918590837148e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000178e+00 1.024695076595959931e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.520000000000000018e+00 5.381449618829483583e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.820000000000000062e+00 5.895761189193470253e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.479999999999999982e+00 8.997777503361594764e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.239999999999999991e+00 7.631513611335565272e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.239999999999999991e+00 7.889233169326408390e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.399999999999999911e+00 7.211102550927979138e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.659999999999999920e+00 6.814690014960328446e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.439999999999999947e+00 8.039900496896712490e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.580000000000000071e+00 8.506468127254696032e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.659999999999999920e+00 1.031697630122314413e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.040000000000000036e+00 7.989993742175272029e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.479999999999999982e+00 1.062826420446913778e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.699999999999999956e+00 8.544003745317531040e-01 0.000000000000000000e+00 2.000000000000000000e+00
1.159999999999999920e+00 7.838367176906170242e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.280000000000000027e+00 8.494704232638120578e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.179999999999999938e+00 8.170679286326200108e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.199999999999999956e+00 8.717797887081346619e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+00 8.774964387392122367e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.399999999999999911e+00 8.717797887081346619e-01 0.000000000000000000e+00 2.000000000000000000e+00
1.260000000000000009e+00 9.759098319004682054e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.479999999999999982e+00 1.043839068055991248e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.220000000000000195e+00 6.095900261651268082e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.659999999999999920e+00 8.856635930193812456e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.459999999999999964e+00 6.696267617113282888e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.399999999999999911e+00 1.019803902718557032e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.120000000000000107e+00 7.909487973314075493e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.439999999999999947e+00 7.525955088890712297e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.219999999999999973e+00 8.072174428244225375e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.540000000000000036e+00 8.534635317340747429e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.580000000000000071e+00 9.816312953446422185e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.160000000000000142e+00 6.740919818541086794e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.760000000000000009e+00 7.364781055808787835e-01 0.000000000000000000e+00 1.000000000000000000e+00
9.799999999999999822e-01 8.364209466530593273e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.899999999999999911e+00 5.744562646538029504e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.459999999999999964e+00 7.539230729988305457e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.979999999999999982e+00 6.477653896280658463e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.439999999999999947e+00 8.284926070883192883e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.280000000000000027e+00 9.806120537705009799e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.320000000000000062e+00 8.109253973085317480e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.240000000000000213e+00 7.364781055808787835e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.500000000000000000e+00 9.219544457292887518e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.560000000000000053e+00 7.787168933572714558e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.639999999999999902e+00 8.662563131083085288e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.879999999999999893e+00 8.399999999999999689e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.320000000000000062e+00 1.028396810574595310e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.540000000000000036e+00 8.052328855678957398e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000044e+00 8.544003745317529930e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.060000000000000053e+00 8.581375181169974553e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.479999999999999982e+00 9.846826900072938038e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.659999999999999920e+00 9.297311439335568251e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.939999999999999947e+00 5.800000000000000711e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.459999999999999964e+00 8.052328855678958508e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.459999999999999964e+00 9.635351576356723236e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.399999999999999911e+00 8.000000000000000444e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.540000000000000036e+00 1.219999999999999973e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.520000000000000018e+00 8.772684879784523604e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.459999999999999964e+00 9.210863151735562138e-01 0.000000000000000000e+00 2.000000000000000000e+00
1.560000000000000053e+00 8.039900496896711379e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.340000000000000080e+00 1.031697630122314413e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.458000000000000007e+01 1.372443077143820966e+00 1.450000000000000000e+02 8.200000000000000000e+01
1.517999999999999972e+01 1.291355876588634155e+00 1.410000000000000000e+02 8.900000000000000000e+01
1.435999999999999943e+01 1.053755189785559265e+00 1.320000000000000000e+02 8.200000000000000000e+01
1.464000000000000057e+01 1.452721583786790172e+00 1.320000000000000000e+02 7.700000000000000000e+01
1.448000000000000043e+01 1.252836781069265992e+00 1.270000000000000000e+02 7.900000000000000000e+01
1.451999999999999957e+01 1.330263131865271342e+00 1.180000000000000000e+02 7.300000000000000000e+01
1.490000000000000036e+01 1.187434208703791683e+00 1.360000000000000000e+02 8.400000000000000000e+01
1.475999999999999979e+01 1.304760514424007312e+00 1.240000000000000000e+02 8.000000000000000000e+01
1.453999999999999915e+01 8.765842800324450401e-01 1.420000000000000000e+02 8.800000000000000000e+01
1.467999999999999972e+01 1.121427661510094875e+00 1.290000000000000000e+02 7.600000000000000000e+01
1.419999999999999929e+01 1.019803902718557032e+00 1.270000000000000000e+02 6.100000000000000000e+01
1.541999999999999993e+01 1.415485782337639664e+00 1.320000000000000000e+02 8.900000000000000000e+01
1.469999999999999929e+01 1.236931687685298042e+00 1.450000000000000000e+02 8.800000000000000000e+01
1.388000000000000078e+01 1.305986217385160630e+00 1.350000000000000000e+02 8.700000000000000000e+01
1.401999999999999957e+01 1.240806189539688020e+00 1.210000000000000000e+02 5.800000000000000000e+01
1.464000000000000057e+01 1.245150593301870501e+00 1.460000000000000000e+02 8.800000000000000000e+01
1.453999999999999915e+01 1.458903697986950743e+00 1.430000000000000000e+02 8.300000000000000000e+01
1.469999999999999929e+01 1.236931687685298042e+00 1.460000000000000000e+02 8.600000000000000000e+01
1.446000000000000085e+01 1.299384469662463015e+00 1.040000000000000000e+02 8.000000000000000000e+01
1.416000000000000014e+01 1.222456543194889944e+00 1.440000000000000000e+02 8.500000000000000000e+01
1.461999999999999922e+01 1.586064311432547225e+00 1.320000000000000000e+02 8.200000000000000000e+01
1.467999999999999972e+01 1.420422472365176159e+00 1.460000000000000000e+02 8.400000000000000000e+01
1.490000000000000036e+01 1.431782106327635251e+00 1.240000000000000000e+02 7.000000000000000000e+01
1.469999999999999929e+01 1.374772708486752038e+00 1.360000000000000000e+02 7.400000000000000000e+01
1.443999999999999950e+01 1.235475616918440211e+00 1.360000000000000000e+02 8.500000000000000000e+01
1.516000000000000014e+01 1.514727698300919023e+00 1.190000000000000000e+02 8.300000000000000000e+01
1.551999999999999957e+01 1.590471628165683438e+00 1.280000000000000000e+02 8.400000000000000000e+01
1.503999999999999915e+01 1.355876100534263440e+00 1.200000000000000000e+02 7.800000000000000000e+01
1.501999999999999957e+01 1.140000000000000124e+00 1.350000000000000000e+02 8.800000000000000000e+01
1.403999999999999915e+01 1.165504182746677220e+00 1.130000000000000000e+02 7.600000000000000000e+01
1.343999999999999950e+01 1.402283851436648465e+00 1.020000000000000000e+02 5.800000000000000000e+01
1.432000000000000028e+01 1.028396810574595310e+00 1.230000000000000000e+02 8.100000000000000000e+01
1.466000000000000014e+01 1.380000000000000115e+00 1.360000000000000000e+02 8.300000000000000000e+01
1.490000000000000036e+01 1.153256259467079659e+00 1.470000000000000000e+02 8.900000000000000000e+01
1.427999999999999936e+01 1.166876171665185868e+00 1.410000000000000000e+02 8.600000000000000000e+01
1.482000000000000028e+01 1.321968229572859199e+00 1.220000000000000000e+02 7.500000000000000000e+01
1.443999999999999950e+01 1.626775952613020548e+00 1.200000000000000000e+02 7.000000000000000000e+01
1.501999999999999957e+01 1.122319027727855856e+00 1.350000000000000000e+02 8.700000000000000000e+01
1.456000000000000050e+01 1.626775952613020770e+00 1.170000000000000000e+02 6.000000000000000000e+01
1.466000000000000014e+01 1.408687332235226686e+00 1.450000000000000000e+02 8.600000000000000000e+01
1.475999999999999979e+01 1.225724275683565123e+00 1.070000000000000000e+02 7.600000000000000000e+01
1.477999999999999936e+01 1.118749301675759700e+00 1.300000000000000000e+02 8.600000000000000000e+01
1.419999999999999929e+01 1.385640646055101843e+00 1.070000000000000000e+02 7.600000000000000000e+01
1.438000000000000078e+01 1.263170613971050349e+00 1.370000000000000000e+02 8.700000000000000000e+01
1.400000000000000000e+01 1.232882800593795292e+00 1.220000000000000000e+02 7.300000000000000000e+01
1.474000000000000021e+01 1.110135126910233527e+00 1.410000000000000000e+02 8.900000000000000000e+01
1.467999999999999972e+01 1.190630085290977247e+00 1.310000000000000000e+02 8.400000000000000000e+01
1.498000000000000043e+01 1.448999654934396641e+00 1.290000000000000000e+02 8.700000000000000000e+01
1.427999999999999936e+01 1.149608629055993037e+00 1.450000000000000000e+02 8.500000000000000000e+01
1.482000000000000028e+01 1.306751697913570487e+00 1.410000000000000000e+02 8.200000000000000000e+01
1.482000000000000028e+01 1.381158933649563547e+00 1.300000000000000000e+02 6.800000000000000000e+01
1.501999999999999957e+01 1.392695228684294628e+00 1.330000000000000000e+02 8.800000000000000000e+01
1.451999999999999957e+01 1.284367548640185763e+00 1.310000000000000000e+02 8.100000000000000000e+01
1.443999999999999950e+01 1.329059818066891996e+00 1.100000000000000000e+02 7.800000000000000000e+01
1.472000000000000064e+01 1.483778959279312692e+00 1.380000000000000000e+02 8.200000000000000000e+01
1.467999999999999972e+01 1.434433686163288479e+00 1.330000000000000000e+02 8.800000000000000000e+01
1.459999999999999964e+01 1.232882800593795292e+00 1.360000000000000000e+02 6.300000000000000000e+01
1.433999999999999986e+01 1.350703520392243506e+00 1.350000000000000000e+02 8.200000000000000000e+01
1.430000000000000071e+01 1.135781669160054630e+00 1.320000000000000000e+02 8.700000000000000000e+01
1.501999999999999957e+01 1.104355015382281868e+00 1.350000000000000000e+02 8.900000000000000000e+01
1.458000000000000007e+01 1.372443077143820966e+00 1.050000000000000000e+02 6.200000000000000000e+01
1.372000000000000064e+01 1.249639948145064627e+00 9.400000000000000000e+01 7.000000000000000000e+01
1.380000000000000071e+01 1.232882800593795292e+00 1.180000000000000000e+02 5.000000000000000000e+01
1.456000000000000050e+01 1.498799519615615639e+00 1.130000000000000000e+02 6.400000000000000000e+01
1.380000000000000071e+01 1.166190378969060193e+00 1.150000000000000000e+02 7.300000000000000000e+01
1.432000000000000028e+01 1.333266664999916529e+00 1.260000000000000000e+02 5.500000000000000000e+01
1.390000000000000036e+01 1.431782106327635251e+00 8.400000000000000000e+01 3.900000000000000000e+01
1.401999999999999957e+01 1.406982586956924797e+00 9.400000000000000000e+01 4.500000000000000000e+01
1.319999999999999929e+01 1.311487704860400116e+00 1.110000000000000000e+02 6.000000000000000000e+01
1.408000000000000007e+01 1.354104870384860382e+00 1.220000000000000000e+02 7.700000000000000000e+01
1.430000000000000071e+01 1.135781669160054630e+00 1.200000000000000000e+02 8.200000000000000000e+01
1.338000000000000078e+01 1.398427688513067313e+00 8.400000000000000000e+01 3.500000000000000000e+01
1.396000000000000085e+01 1.148216007552585793e+00 1.060000000000000000e+02 7.000000000000000000e+01
1.422000000000000064e+01 1.237578280352398696e+00 1.190000000000000000e+02 7.200000000000000000e+01
1.367999999999999972e+01 1.156546583584076693e+00 7.700000000000000000e+01 6.800000000000000000e+01
1.356000000000000050e+01 1.358823020117042368e+00 7.900000000000000000e+01 5.000000000000000000e+01
1.343999999999999950e+01 1.042305137663630754e+00 1.160000000000000000e+02 7.400000000000000000e+01
1.298000000000000043e+01 9.897474425326897585e-01 6.500000000000000000e+01 5.800000000000000000e+01
1.385999999999999943e+01 1.095627673984187034e+00 1.020000000000000000e+02 4.800000000000000000e+01
1.343999999999999950e+01 1.098362417419678438e+00 1.040000000000000000e+02 4.800000000000000000e+01
1.324000000000000021e+01 1.087382177525455074e+00 7.500000000000000000e+01 6.200000000000000000e+01
1.340000000000000036e+01 1.264911064067351765e+00 9.000000000000000000e+01 5.400000000000000000e+01
1.324000000000000021e+01 1.225724275683565123e+00 8.800000000000000000e+01 6.000000000000000000e+01
1.411999999999999922e+01 1.595493654014330298e+00 1.040000000000000000e+02 6.100000000000000000e+01
1.383999999999999986e+01 1.119999999999999885e+00 1.270000000000000000e+02 5.200000000000000000e+01
1.414000000000000057e+01 1.039422916814902731e+00 9.600000000000000000e+01 5.200000000000000000e+01
1.419999999999999929e+01 1.311487704860400116e+00 1.010000000000000000e+02 6.200000000000000000e+01
1.351999999999999957e+01 9.846826900072935818e-01 9.100000000000000000e+01 5.200000000000000000e+01
1.348000000000000043e+01 1.389100428334826942e+00 5.500000000000000000e+01 4.300000000000000000e+01
1.438000000000000078e+01 1.354843164355195917e+00 9.500000000000000000e+01 5.800000000000000000e+01
1.406000000000000050e+01 1.223274294669842277e+00 8.700000000000000000e+01 6.000000000000000000e+01
1.338000000000000078e+01 1.340000000000000080e+00 1.000000000000000000e+02 7.100000000000000000e+01
1.356000000000000050e+01 1.098362417419678438e+00 5.000000000000000000e+01 6.300000000000000000e+01
1.440000000000000036e+01 1.311487704860400116e+00 8.500000000000000000e+01 6.700000000000000000e+01
1.367999999999999972e+01 1.008761617033479441e+00 1.020000000000000000e+02 6.900000000000000000e+01
1.398000000000000043e+01 1.581012333917733992e+00 9.400000000000000000e+01 6.200000000000000000e+01
1.358000000000000007e+01 1.250439922587246899e+00 1.220000000000000000e+02 4.700000000000000000e+01
1.348000000000000043e+01 1.315142577821887704e+00 9.500000000000000000e+01 3.200000000000000000e+01
1.309999999999999964e+01 1.299999999999999822e+00 7.400000000000000000e+01 4.400000000000000000e+01
1.411999999999999922e+01 1.336263447079205413e+00 1.040000000000000000e+02 7.200000000000000000e+01
1.274000000000000021e+01 1.179999999999999938e+00 8.900000000000000000e+01 6.300000000000000000e+01
1.324000000000000021e+01 1.463693957082559116e+00 6.900000000000000000e+01 5.200000000000000000e+01
1.433999999999999986e+01 1.408687332235226686e+00 1.010000000000000000e+02 6.400000000000000000e+01
1.314000000000000057e+01 1.113732463386068350e+00 9.300000000000000000e+01 7.500000000000000000e+01
1.438000000000000078e+01 1.354843164355195917e+00 1.200000000000000000e+02 5.900000000000000000e+01
1.350000000000000000e+01 1.374772708486752038e+00 7.800000000000000000e+01 5.100000000000000000e+01
1.377999999999999936e+01 1.063766891757776056e+00 8.900000000000000000e+01 5.800000000000000000e+01
1.359999999999999964e+01 1.248999599679679662e+00 8.600000000000000000e+01 6.500000000000000000e+01
1.348000000000000043e+01 1.117855088998569668e+00 4.000000000000000000e+01 5.400000000000000000e+01
1.346000000000000085e+01 9.425497334358543533e-01 1.180000000000000000e+02 4.900000000000000000e+01
1.316000000000000014e+01 1.346996659238618887e+00 1.030000000000000000e+02 6.400000000000000000e+01
1.314000000000000057e+01 1.020000000000000018e+00 9.800000000000000000e+01 2.800000000000000000e+01
1.311999999999999922e+01 1.177115117564972779e+00 1.130000000000000000e+02 3.800000000000000000e+01
1.350000000000000000e+01 1.473091986265623543e+00 7.200000000000000000e+01 3.800000000000000000e+01
1.409999999999999964e+01 1.204159457879229400e+00 1.020000000000000000e+02 5.800000000000000000e+01
1.374000000000000021e+01 1.480675521510367743e+00 1.180000000000000000e+02 7.400000000000000000e+01
1.380000000000000071e+01 1.058300524425836331e+00 1.070000000000000000e+02 6.100000000000000000e+01
1.267999999999999972e+01 1.085172797300042902e+00 7.600000000000000000e+01 7.100000000000000000e+01
1.358000000000000007e+01 1.097087052152198261e+00 9.700000000000000000e+01 5.800000000000000000e+01
1.274000000000000021e+01 1.054703749874816854e+00 1.140000000000000000e+02 4.700000000000000000e+01
1.450000000000000000e+01 1.500000000000000000e+00 1.180000000000000000e+02 6.900000000000000000e+01
1.311999999999999922e+01 1.210619676033724446e+00 1.020000000000000000e+02 6.700000000000000000e+01
1.393999999999999950e+01 1.377098398808160651e+00 7.700000000000000000e+01 6.700000000000000000e+01
1.350000000000000000e+01 1.044030650891055068e+00 9.600000000000000000e+01 4.700000000000000000e+01
1.285999999999999943e+01 1.249159717570175410e+00 5.800000000000000000e+01 5.300000000000000000e+01
1.390000000000000036e+01 1.268857754044951935e+00 9.600000000000000000e+01 5.800000000000000000e+01
1.403999999999999915e+01 1.370547335920945020e+00 8.200000000000000000e+01 5.100000000000000000e+01
1.303999999999999915e+01 1.094714574672320584e+00 8.900000000000000000e+01 6.500000000000000000e+01
1.400000000000000000e+01 9.797958971132711969e-01 9.500000000000000000e+01 7.500000000000000000e+01
1.311999999999999922e+01 1.070327052820772229e+00 9.100000000000000000e+01 4.800000000000000000e+01
1.290000000000000036e+01 1.417744687875782450e+00 7.200000000000000000e+01 5.800000000000000000e+01
1.350000000000000000e+01 1.187434208703791683e+00 3.600000000000000000e+01 4.600000000000000000e+01
1.338000000000000078e+01 1.129424632279639962e+00 8.200000000000000000e+01 5.500000000000000000e+01
1.419999999999999929e+01 1.414213562373094923e+00 9.800000000000000000e+01 6.000000000000000000e+01
1.416000000000000014e+01 1.316966210652346314e+00 9.600000000000000000e+01 6.700000000000000000e+01
1.335999999999999943e+01 1.195993311018084260e+00 1.160000000000000000e+02 3.900000000000000000e+01
1.375999999999999979e+01 1.175755076535925481e+00 8.000000000000000000e+01 4.400000000000000000e+01
1.367999999999999972e+01 1.434433686163288479e+00 9.000000000000000000e+01 5.800000000000000000e+01
1.427999999999999936e+01 1.357055636294989931e+00 9.200000000000000000e+01 6.800000000000000000e+01
1.298000000000000043e+01 1.140000000000000124e+00 8.700000000000000000e+01 6.000000000000000000e+01
1.391999999999999993e+01 1.197330363767661332e+00 8.500000000000000000e+01 6.000000000000000000e+01
1.317999999999999972e+01 1.125877435603005461e+00 8.300000000000000000e+01 5.400000000000000000e+01
1.346000000000000085e+01 1.314686274363583651e+00 1.160000000000000000e+02 4.200000000000000000e+01
1.296000000000000085e+01 1.148216007552585793e+00 8.900000000000000000e+01 4.700000000000000000e+01
1.396000000000000085e+01 1.455472431892820051e+00 1.020000000000000000e+02 6.200000000000000000e+01
1.351999999999999957e+01 1.043839068055991248e+00 1.000000000000000000e+02 5.600000000000000000e+01
1.401999999999999957e+01 1.104355015382281868e+00 9.800000000000000000e+01 7.200000000000000000e+01
1.227999999999999936e+01 1.059056183589898170e+00 6.200000000000000000e+01 5.100000000000000000e+01
1.403999999999999915e+01 1.469149413776556612e+00 9.100000000000000000e+01 6.000000000000000000e+01
1.358000000000000007e+01 1.524335920983298287e+00 8.000000000000000000e+01 6.300000000000000000e+01
1.380000000000000071e+01 1.095445115010332149e+00 7.100000000000000000e+01 4.900000000000000000e+01
1.369999999999999929e+01 1.187434208703791683e+00 7.200000000000000000e+01 4.800000000000000000e+01
1.348000000000000043e+01 1.330263131865271342e+00 9.000000000000000000e+01 5.100000000000000000e+01
1.296000000000000085e+01 1.076289923765896717e+00 8.900000000000000000e+01 5.100000000000000000e+01
1.422000000000000064e+01 1.487144915601704254e+00 5.900000000000000000e+01 4.000000000000000000e+01
1.324000000000000021e+01 1.393700111214747794e+00 7.300000000000000000e+01 4.900000000000000000e+01
1.280000000000000071e+01 1.199999999999999956e+00 4.000000000000000000e+01 4.200000000000000000e+01
1.285999999999999943e+01 9.593747964169164755e-01 3.900000000000000000e+01 5.000000000000000000e+01
1.346000000000000085e+01 1.043264108459598161e+00 7.200000000000000000e+01 5.300000000000000000e+01
1.311999999999999922e+01 1.051475154247593302e+00 4.000000000000000000e+01 5.400000000000000000e+01
1.377999999999999936e+01 1.204823638546322684e+00 9.500000000000000000e+01 3.300000000000000000e+01
1.359999999999999964e+01 1.039230484541326494e+00 1.070000000000000000e+02 3.700000000000000000e+01
1.296000000000000085e+01 1.280000000000000027e+00 1.050000000000000000e+02 3.700000000000000000e+01
1.340000000000000036e+01 1.574801574802362270e+00 6.600000000000000000e+01 3.600000000000000000e+01
1.333999999999999986e+01 1.088301428833023277e+00 1.020000000000000000e+02 6.200000000000000000e+01
1.296000000000000085e+01 1.295530779256131693e+00 5.300000000000000000e+01 4.100000000000000000e+01
1.280000000000000071e+01 9.591663046625439337e-01 7.100000000000000000e+01 6.200000000000000000e+01
1.350000000000000000e+01 1.315294643796590446e+00 9.400000000000000000e+01 5.100000000000000000e+01
1.353999999999999915e+01 1.117318217877073749e+00 4.500000000000000000e+01 6.200000000000000000e+01
1.375999999999999979e+01 1.289340916902895984e+00 1.120000000000000000e+02 3.500000000000000000e+01
1.377999999999999936e+01 1.418308852119311902e+00 8.700000000000000000e+01 5.300000000000000000e+01
1.314000000000000057e+01 1.200166655094199841e+00 7.500000000000000000e+01 2.700000000000000000e+01
1.414000000000000057e+01 1.574928569808802692e+00 1.180000000000000000e+02 6.900000000000000000e+01
1.303999999999999915e+01 1.038460398859773592e+00 9.600000000000000000e+01 6.600000000000000000e+01
1.314000000000000057e+01 1.428425706853527544e+00 5.400000000000000000e+01 2.800000000000000000e+01
1.296000000000000085e+01 1.232233744059948899e+00 1.030000000000000000e+02 5.800000000000000000e+01
1.267999999999999972e+01 1.173712060089696863e+00 7.300000000000000000e+01 3.900000000000000000e+01
1.303999999999999915e+01 1.148216007552585793e+00 5.300000000000000000e+01 3.400000000000000000e+01
1.411999999999999922e+01 1.032279032045115175e+00 8.500000000000000000e+01 5.600000000000000000e+01
1.372000000000000064e+01 1.442775103749714738e+00 7.900000000000000000e+01 5.200000000000000000e+01
1.341999999999999993e+01 1.372443077143820966e+00 8.600000000000000000e+01 3.600000000000000000e+01
1.359999999999999964e+01 1.442220510185595606e+00 8.400000000000000000e+01 6.800000000000000000e+01
1.350000000000000000e+01 1.118033988749894903e+00 9.100000000000000000e+01 7.500000000000000000e+01
1.322000000000000064e+01 1.118749301675759700e+00 6.800000000000000000e+01 3.000000000000000000e+01
1.261999999999999922e+01 9.357350052231667714e-01 8.000000000000000000e+01 4.200000000000000000e+01
1.361999999999999922e+01 1.247236946213509112e+00 6.700000000000000000e+01 3.500000000000000000e+01
1.275999999999999979e+01 1.257934815481311031e+00 7.000000000000000000e+01 5.800000000000000000e+01
1.280000000000000071e+01 1.496662954709576221e+00 8.900000000000000000e+01 5.100000000000000000e+01
1.393999999999999950e+01 9.881295461628500920e-01 8.700000000000000000e+01 5.600000000000000000e+01
1.266000000000000014e+01 1.320757358487924416e+00 7.300000000000000000e+01 5.100000000000000000e+01
1.408000000000000007e+01 9.765244492586961922e-01 9.300000000000000000e+01 6.700000000000000000e+01
1.353999999999999915e+01 1.252357776356261443e+00 8.800000000000000000e+01 4.800000000000000000e+01
1.409999999999999964e+01 1.315294643796590446e+00 9.100000000000000000e+01 5.900000000000000000e+01
1.327999999999999936e+01 1.149608629055993259e+00 7.300000000000000000e+01 4.200000000000000000e+01
1.341999999999999993e+01 1.184736257569591000e+00 3.100000000000000000e+01 5.300000000000000000e+01
1.340000000000000036e+01 1.280624847486569795e+00 8.000000000000000000e+01 5.400000000000000000e+01
1.306000000000000050e+01 9.254188241007419435e-01 7.900000000000000000e+01 6.000000000000000000e+01
1.311999999999999922e+01 1.142628548566856139e+00 7.900000000000000000e+01 5.700000000000000000e+01
1.335999999999999943e+01 1.396567220007687293e+00 8.400000000000000000e+01 6.000000000000000000e+01
