error_mean error_std
6.715440675636722423e-01 2.878887121255976553e-02
9.952281635727081577e-01 1.188301173523089067e-02
6.854052655122333526e-01 2.359945853117317513e-02
8.566483750545210718e-01 1.352305822363625842e-01
6.780302383015351930e-01 2.404679691238073916e-02
8.654351730277434207e-01 1.205212589727661376e-01
9.961073059268313878e-01 1.049354565077973214e-02
9.910008836407807609e-01 2.470008621443423036e-02
8.862942696665143671e-01 1.106703198938523147e-01
4.366388769886057619e-01 8.088856503807514975e-02
4.937574573031798808e-01 7.834873479336637581e-02
5.193529122316546953e-01 1.071550876642705930e-01
3.997724377874550261e-01 3.504355588790369208e-02
4.349367616008720239e-01 5.700213012870881946e-02
5.227606817443812837e-01 1.213361191376684245e-01
5.528254370431486819e-01 1.224542855342723169e-01
4.480203907681600262e-01 6.006896845508719052e-02
3.736185123309019862e-01 2.837346435672814110e-02
3.971923470253386768e-01 3.323383736305596248e-02
4.206419770314673290e-01 3.859038203640918763e-02
4.631331563477187330e-01 7.605831944445208548e-02
4.527370436827248268e-01 5.193149035221291537e-02
3.966365553698075752e-01 3.165308295172640507e-02
4.411606243316784637e-01 4.601664564651235245e-02
4.066891731216720762e-01 2.744395441754660797e-02
4.139216356543558017e-01 4.667971806205475221e-02
4.389508861660053052e-01 4.414191112530150424e-02
4.297609189135641605e-01 6.370541589980566188e-02
3.895941014160924087e-01 4.299974831938160186e-02
4.645823017836606672e-01 6.354334243703484153e-02
4.781076742264440127e-01 1.185305557378680125e-01
4.369570031575794045e-01 4.807920543768552657e-02
5.097458722690710875e-01 1.238185010969461569e-01
4.334599416943937800e-01 3.830257048696117383e-02
4.399131973148865948e-01 6.302353874061600303e-02
4.117846512780849455e-01 4.810575459487111821e-02
4.522074585361843257e-01 7.768709942424462112e-02
4.980586484219222676e-01 7.570139094837829985e-02
4.265805974114694754e-01 8.309578355762001212e-02
4.609519634075992522e-01 8.045162312070910926e-02
4.362178375050527745e-01 7.197578919748734427e-02
4.063518288598754746e-01 3.507526942012633570e-02
4.384847294986823907e-01 4.430310353109639249e-02
4.083053862690351199e-01 4.005417111627881943e-02
4.802659530855079573e-01 7.766596665172786906e-02
4.388074980983291962e-01 5.976808058203188917e-02
4.109632994008626028e+00 1.822015565406057647e+01
4.547050748076361670e-01 5.985436177157555521e-02
4.163127930231067531e-01 4.571555690602206734e-02
4.048019650973511130e-01 4.795448724419736769e-02
4.009429025673410529e-01 3.419985759457838670e-02
4.427760517032853227e-01 5.415079135889955264e-02
4.112843273230207819e-01 4.920615405607492443e-02
3.902211224755932628e-01 3.077393092769304186e-02
4.400411459210852860e-01 4.339869382521752139e-02
8.215135554427565046e-01 2.403701760995580888e-02
8.185657406670679981e-01 2.193557298955323837e-02
8.214825102609712992e-01 1.751524035237621291e-02
8.244276297028793055e-01 1.773625732900098104e-02
6.926854246962642625e-01 8.193971129653201957e-02
6.438971175534605740e-01 9.059516450567313417e-02
8.149748533144264284e-01 1.795010389724419064e-02
6.068599950451782910e-01 3.351150884531023388e-02
6.859995392375293211e-01 8.691421789642826690e-02
7.428893040736472830e-01 8.777402245555702975e-02
8.036376848761639380e-01 6.506372600203974566e-02
6.512690089431575347e-01 9.688462188845799183e-02
5.934059135614427882e-01 2.851424326366900838e-02
8.173753366672406040e-01 2.666882815881195870e-02
6.970359484180198573e-01 7.219571075491165724e-02
8.186066152853210820e-01 2.572846098524678854e-02
7.651682727964792541e-01 6.574226222967261002e-02
8.280311748477454659e-01 2.654682757397201776e-02
7.806593129675732934e-01 6.334935751520201497e-02
7.938427116745142564e-01 4.625915106850989056e-02
7.993091538521081008e-01 4.248400638859965023e-02
7.806408390713742707e-01 8.299343242244035246e-02
8.164241487925331109e-01 1.661663114826329724e-02
6.868268718323801147e-01 8.908764357452098048e-02
6.232035214291063996e-01 5.977943376367658018e-02
6.140329863986359049e-01 6.150231743785259525e-02
8.237979255626248776e-01 1.414036345587304892e-02
7.439370625872062659e-01 8.732666949996914507e-02
7.249614876655531281e-01 8.574219569302031496e-02
6.974468894439628253e-01 9.210997096033941844e-02
7.564102865491955097e-01 7.287247732889472196e-02
6.655693268082940595e-01 7.362489177034967081e-02
8.241692825919665344e-01 2.251846528221224455e-02
8.206072638538320918e-01 2.084769800401283305e-02
6.256349027504214400e-01 5.912108873156985550e-02
6.832133065301215780e-01 8.661780781756700520e-02
7.370050900017207640e-01 7.713812909341410951e-02
6.853458161836134543e-01 8.836735888344478262e-02
7.575450105961851754e-01 8.385375396597681552e-02
7.850465842091450819e-01 2.964581551061019893e-02
6.899884847263635379e-01 1.051056780368415933e-01
5.029319942017967948e-01 7.831029168328441925e-02
5.529207940068999738e-01 7.828075622334070005e-02
5.674610165287218289e-01 1.130549411840417046e-01
5.836293610251870323e-01 9.300639637923754921e-02
5.155893017923163235e-01 9.358913221919221148e-02
4.648498402214677472e-01 5.547582885656360957e-02
6.504315357123240382e-01 1.117339369070881328e-01
4.330715704687115863e-01 5.944960324941509638e-02
6.443268464691966901e-01 1.096186194762384380e-01
5.709793909123860312e-01 1.066326579576406808e-01
6.320754583718685149e-01 1.259501485553307654e-01
6.686284433602491806e-01 1.087739013072281241e-01
5.896645385901588821e-01 1.285517086950546395e-01
6.963839383473675593e-01 1.224605204855202661e-01
5.363792496622975525e-01 5.695945044167684962e-02
5.076713410764647216e-01 5.210668806523561375e-02
6.128706927728190257e-01 1.131730957834496676e-01
6.095912007609889383e-01 1.130188142338720003e-01
5.497240371536498138e-01 1.126569556983876286e-01
5.104966419621849161e-01 3.992550978765372488e-02
6.680470360470516233e-01 9.796821472007556653e-02
5.606620437197746831e-01 1.242898917718907453e-01
7.067960555502287301e-01 7.573797912959116807e-02
4.976128172390994475e-01 7.544481626462283541e-02
5.564097859204065744e-01 1.252996140650352308e-01
7.547593748722882800e-01 6.317506269219654025e-02
7.101444459121069031e-01 7.414127397244904549e-02
5.409248185866699643e-01 9.754479332437571149e-02
5.293371290217687708e-01 8.524953808606607064e-02
4.546927851026058010e-01 4.838842047707364591e-02
5.718449681555735076e-01 9.705879323573808615e-02
5.975538936224215059e-01 1.167042479378112702e-01
5.576221237766243455e-01 8.681218812526242390e-02
5.486742270850204495e-01 8.898363394147819350e-02
4.864344571207201984e-01 7.557985927999295861e-02
5.345446949507507428e-01 6.296898833287394026e-02
5.065643218734995346e-01 4.513039554050472107e-02
6.367729616829322925e-01 1.001399179510918946e-01
5.739084121417715734e-01 1.039545694175777052e-01
4.686162912186880303e-01 8.941857406859063384e-02
4.693987322299195131e-01 5.579644962850903445e-02
4.664620509680158511e-01 6.012386297627540788e-02
7.735899593046212663e-01 5.416003100161322081e-02
4.953478266952475173e-01 3.275821951307589242e-02
4.626522352093561108e-01 6.762178976703907274e-02
6.537738748064799710e-01 1.084378103923431952e-01
5.423103461758315147e-01 5.611256019670170930e-02
5.370241622516421787e-01 4.063113056369625081e-02
6.583779725264170546e-01 1.212027351510412132e-01
5.011942961714348499e-01 8.030342444541015146e-02
6.827336989075689644e-01 9.619084032722691191e-02
3.561515695426511474e-01 1.892787761487012624e-02
3.593162344554574616e-01 1.843176287430499036e-02
3.664001982225268406e-01 3.107150211142353444e-02
3.643448082171916180e-01 2.968493043891864969e-02
3.744858979426288204e-01 2.649312826334560347e-02
3.686900047526611157e-01 2.994089324125325316e-02
3.780133592602282211e-01 2.798016856406919731e-02
3.538861275199001177e-01 1.863801749854637063e-02
3.690119509265492592e-01 2.374467908643478065e-02
3.681328786603475511e-01 2.256439729345567288e-02
3.730987538547343441e-01 2.133536409165953662e-02
3.659206221445212015e-01 2.411283597283732719e-02
3.601839808786771457e-01 2.602529538122265451e-02
3.523913496613036989e-01 1.877175031875019315e-02
3.741915885428491739e-01 2.560635921523572722e-02
3.911646128032006953e-01 1.199105881419095104e-01
3.596940211995823256e-01 2.239866671687797822e-02
3.571994672697346163e-01 2.149546234635498973e-02
3.725479879454304255e-01 2.732306937929474336e-02
3.677302192546870185e-01 2.780313977504514020e-02
3.578900901714945348e-01 2.722917896764666390e-02
3.722614876915714133e-01 3.603968664857312709e-02
3.768803796496509873e-01 2.739138458948880625e-02
3.529877603431718636e-01 2.076055175859436303e-02
3.732661013943643358e-01 2.672134681333246387e-02
3.697562938563308532e-01 2.570646929642477624e-02
3.571497342385924201e-01 2.747942784609349806e-02
3.793359400531531311e-01 2.888879930629419807e-02
3.866294822129505149e-01 4.979533178388446252e-02
3.598634856977090402e-01 2.294059256574790262e-02
3.707033022173929493e-01 3.487227926446884174e-02
3.729766122005404028e-01 3.235875990361143650e-02
3.621413755034426085e-01 3.081079035714019698e-02
3.797201115239481339e-01 3.767259178785496709e-02
3.684120152257991387e-01 2.631254621188400949e-02
3.627915930284412727e-01 2.518730523969742521e-02
3.629385400041229004e-01 2.194334972387987706e-02
3.673892828998018834e-01 2.954894094355159026e-02
3.842059211933122609e-01 2.887265040664235838e-02
3.630281348316115042e-01 2.423626844833444774e-02
3.716932666283381259e-01 3.641823016000448471e-02
3.729918447391932790e-01 3.237364547935163428e-02
3.591858339860765081e-01 2.464231546611695550e-02
3.747555959855041752e-01 2.716714509204209635e-02
3.734277616079422768e-01 1.888547633325985201e-02
3.643632158622004402e-01 2.611038684746924340e-02
8.314050863046003048e-01 1.960531233726940659e-02
6.596720413232588509e-01 7.638875858225382953e-02
8.341650911695651649e-01 2.333292231105804290e-02
8.324151784416971012e-01 5.021566067179436543e-02
7.235807766280596409e-01 8.041709900013417622e-02
7.147385266371446555e-01 9.306433330034365181e-02
7.201319532252261624e-01 9.534720462746452962e-02
6.623746477795882104e-01 7.592539415726742846e-02
7.609788471951239863e-01 8.537639834850854759e-02
6.689514304613483064e-01 8.282469308856370283e-02
8.283570193081208899e-01 3.510547167390459106e-02
6.495059538356369178e-01 5.695384586834620344e-02
6.958116725968078731e-01 6.092169543650276936e-02
6.239855537450119671e-01 3.291768960376053460e-02
8.370259321142273778e-01 2.815849562088423505e-02
8.027982100714905478e-01 4.276675650894839337e-02
7.303280766405885194e-01 8.631441270927633913e-02
8.265908903311803835e-01 2.211009200026217703e-02
7.669708463345537020e-01 7.400170845237692696e-02
8.544967771039081450e-01 2.463298889667523903e-02
7.838927778577005068e-01 7.072756155138429368e-02
7.925621413975094676e-01 6.472842939422900066e-02
8.215683645047107131e-01 4.531361515005639939e-02
7.685103432102223797e-01 8.163803565478633395e-02
6.295076197024185305e-01 4.755378818387351325e-02
7.376201166720380842e-01 8.959593779172701777e-02
7.617834462832030473e-01 7.401659349530102794e-02
6.553591709919934782e-01 3.317140053245146158e-02
7.145707833825336586e-01 9.138697557044830888e-02
6.161963343008770577e-01 4.893399232319203818e-02
8.322795613736875264e-01 2.469857549250387488e-02
6.933259934384158329e-01 7.232679550329035312e-02
8.171835275170445945e-01 6.389426013264577764e-02
6.715483655035981991e-01 8.068305830722723171e-02
7.773928194167091243e-01 5.937784257897234935e-02
6.798671447749049523e-01 7.644574073028891081e-02
7.389715504030783810e-01 7.811937004334443269e-02
3.612914797217352536e-01 2.761425474070649047e-02
3.564744726558878862e-01 2.094818238285669001e-02
3.594744750721874937e-01 2.442224115589116534e-02
3.685590134416898977e-01 2.888648848840028038e-02
3.538026116512821284e-01 2.484966024250387026e-02
3.530771159794406922e-01 1.900816463463574774e-02
3.637604926206734479e-01 2.489220490403222519e-02
3.629463960652311028e-01 3.161086840973844486e-02
3.543374741597941635e-01 2.601727298569348271e-02
3.574230460075296656e-01 2.102084412211726455e-02
3.712587386727790872e-01 2.523627500340277011e-02
3.613872142341781335e-01 2.718536259900898241e-02
3.757477489398464710e-01 3.092214483861440572e-02
3.525834166061093677e-01 1.891243363328622834e-02
3.738132490199681524e-01 3.781233310245433327e-02
3.771134031704520551e-01 7.279052205308948753e-02
3.577147160492488154e-01 2.413038444531339158e-02
3.616218940492599843e-01 2.582385079142763412e-02
3.572809085958965070e-01 1.948928160759228964e-02
3.432662502197901810e-01 2.273204617613564307e-02
3.552790208957825047e-01 1.862353595349320115e-02
3.785109750371635773e-01 2.546564904653568495e-02
3.606561463298769699e-01 2.047950864088506420e-02
3.666692659698700951e-01 2.536802266061601377e-02
3.710885406745070281e-01 2.933876850900472150e-02
3.618758141841089127e-01 2.815765727351085199e-02
3.568752102424748718e-01 2.217353004030539823e-02
3.569266531222525241e-01 2.599008169551936948e-02
3.617455036655248812e-01 2.271097973197282530e-02
3.589862139743089653e-01 2.562102914533450834e-02
3.564941438767724180e-01 1.894142950933992708e-02
3.669914356826231572e-01 2.494338073148573767e-02
3.565025432034431008e-01 2.269150604226018858e-02
3.633961181215172864e-01 2.111349782172834352e-02
3.604580015071085497e-01 2.612724850470812127e-02
3.685066348101764255e-01 2.858673881296956362e-02
3.542211548832973622e-01 1.986388696383514785e-02
3.489911219131971443e-01 2.027737550725518256e-02
3.796138942140004358e-01 2.382058726473100518e-02
3.639632140414185701e-01 2.467468434799209229e-02
3.675991581436267586e-01 4.947639557165709606e-02
3.702350451159062139e-01 2.635292607162893069e-02
3.532374540846137667e-01 1.900592924228706321e-02
3.628086529694197759e-01 3.110087721674175201e-02
